,distance,pixel_i,pixel_j,patch_loc
499,0.021965982,1981.0,8191.0,3001120200000.0
500,0.0019478304,285.0,8191.0,3001120200000.0
501,0.005059347,0.0,5808.0,3001120200000.0
502,0.009361793,5764.0,0.0,3001120200000.0
503,0.010862911,137.0,2.0,3001120200000.0
504,0.029127214,4051.0,8191.0,3001120200000.0
505,0.0016447232,4752.0,0.0,3001120200000.0
506,2.0222853e-06,7213.0,0.0,3001120200000.0
507,0.01048464,12.0,0.0,3001120200000.0
508,0.038969282,0.0,8064.0,3001120200000.0
509,0.018106088,8191.0,7909.0,3001120200000.0
510,0.00043693223,4051.0,8191.0,3001120200000.0
511,0.016219141,8061.0,8191.0,3001120200000.0
512,0.014041987,5730.0,0.0,3001120200000.0
513,0.0,4935.0,3712.0,3001120200000.0
514,0.026225043,6270.0,8191.0,3001120200000.0
515,0.0,0.0,0.0,0.0
516,0.059627965,0.0,453.0,3001120200000.0
517,0.013194368,8191.0,3284.0,3001120200000.0
518,0.018111251,8191.0,7909.0,3001120200000.0
519,0.0,0.0,0.0,0.0
520,0.009685531,8191.0,1599.0,3001120200000.0
521,0.013362811,8191.0,7909.0,3001120200000.0
522,0.0,3333.0,7494.0,3001120200000.0
523,0.0026717691,0.0,5808.0,3001120200000.0
524,0.059883006,0.0,453.0,3001120200000.0
525,0.028928682,0.0,7945.0,3001120200000.0
526,0.023326166,2480.0,0.0,3001120200000.0
527,0.018891776,8094.0,8191.0,3001120200000.0
528,0.015614512,2287.0,0.0,3001120200000.0
529,0.02828867,8152.0,0.0,3001120200000.0
530,0.0,4894.0,7261.0,3001120200000.0
531,0.0055694655,0.0,4782.0,3001120200000.0
532,0.0,1486.0,4963.0,3001120200000.0
533,0.013444453,12.0,0.0,3001120200000.0
534,0.008634149,0.0,8031.0,3001120200000.0
535,0.006089372,2997.0,8191.0,3001120200000.0
536,0.011207916,333.0,8191.0,3001120200000.0
537,0.00038887953,427.0,8191.0,3001120200000.0
538,0.0018472169,3342.0,0.0,3001120200000.0
539,0.019701906,8191.0,7909.0,3001120200000.0
540,0.0033297583,246.0,8148.0,3001120200000.0
541,0.017550627,0.0,432.0,3001120200000.0
542,0.03899159,0.0,8052.0,3001120200000.0
543,0.02063426,8191.0,7909.0,3001120200000.0
544,0.02133559,8191.0,7903.0,3001120200000.0
545,0.0,0.0,0.0,0.0
546,0.008126888,1035.0,8177.0,3001120200000.0
547,0.0,6540.0,134.0,3001120200000.0
548,0.0058307364,8191.0,4002.0,3001120200000.0
549,0.015080526,8191.0,7909.0,3001120200000.0
550,0.027778912,1981.0,8191.0,3001120200000.0
551,0.00043817633,2771.0,0.0,3001120200000.0
552,0.018304413,2886.0,8191.0,3001120200000.0
553,0.0,0.0,0.0,0.0
554,0.00050104863,6429.0,0.0,3001120200000.0
555,0.037454758,2268.0,8191.0,3001120200000.0
556,0.025387198,1981.0,8191.0,3001120200000.0
557,0.06515475,0.0,453.0,3001120200000.0
558,0.0006962712,2193.0,8191.0,3001120200000.0
559,0.015005413,8191.0,8173.0,3001120200000.0
560,0.0038519173,8191.0,1415.0,3001120200000.0
561,0.03054544,0.0,689.0,3001120200000.0
562,0.0,3443.0,6870.0,3001120200000.0
563,0.003061474,0.0,6351.0,3001120200000.0
564,0.0,4976.0,6814.0,3001120200000.0
565,0.00026265637,7231.0,0.0,3001120200000.0
566,4.9358505e-08,8191.0,7230.0,3001120200000.0
567,0.009415653,137.0,2.0,3001120200000.0
568,0.03542999,1147.0,0.0,3001120200000.0
569,0.010570791,0.0,852.0,3001120200000.0
570,0.00042536767,6154.0,0.0,3001120200000.0
571,0.008393508,7966.0,8191.0,3001120200000.0
572,0.028099973,0.0,7945.0,3001120200000.0
573,0.0014280202,8191.0,2892.0,3001120200000.0
574,0.0008438438,7520.0,0.0,3001120200000.0
575,0.0021765465,0.0,5796.0,3001120200000.0
576,0.0,3294.0,7273.0,3001120200000.0
577,0.000257474,7786.0,6.0,3001120200000.0
578,0.0,6533.0,6379.0,3001120200000.0
579,0.02067575,0.0,432.0,3001120200000.0
580,0.014801855,8191.0,7909.0,3001120200000.0
581,0.028943505,2216.0,0.0,3001120200000.0
582,0.033314314,3640.0,8191.0,3001120200000.0
583,0.0,0.0,0.0,0.0
584,0.058975387,0.0,453.0,3001120200000.0
585,0.00015987984,3698.0,0.0,3001120200000.0
586,0.024907988,8153.0,8191.0,3001120200000.0
587,0.0040815775,0.0,7581.0,3001120200000.0
588,0.005270896,0.0,1086.0,3001120200000.0
589,7.821834e-05,0.0,5706.0,3001120200000.0
590,0.0018334704,380.0,8191.0,3001120200000.0
591,0.017131649,8191.0,7909.0,3001120200000.0
592,0.0,0.0,0.0,0.0
593,0.047544077,0.0,8064.0,3001120200000.0
594,0.019888364,0.0,432.0,3001120200000.0
595,0.015318468,8191.0,8173.0,3001120200000.0
596,0.0,0.0,0.0,0.0
597,0.0001917127,8191.0,4312.0,3001120200000.0
598,0.0,0.0,0.0,0.0
599,0.03321148,0.0,8052.0,3001120200000.0
600,0.00020085882,7257.0,8191.0,3001120200000.0
601,0.0037125158,1035.0,8177.0,3001120200000.0
602,0.04996218,492.0,0.0,3001120200000.0
603,0.011507959,8191.0,101.0,3001120200000.0
604,0.017958352,8191.0,7909.0,3001120200000.0
605,0.011773094,0.0,1273.0,3001120200000.0
606,0.011628959,8191.0,117.0,3001120200000.0
607,0.024493169,8191.0,7903.0,3001120200000.0
608,0.062667646,0.0,453.0,3001120200000.0
609,0.0034912296,3021.0,8191.0,3001120200000.0
610,0.00021206951,8191.0,109.0,3001120200000.0
611,0.013809849,6914.0,8191.0,3001120200000.0
612,0.0019316102,0.0,907.0,3001120200000.0
613,0.00020403722,0.0,5706.0,3001120200000.0
614,0.020380916,8191.0,7909.0,3001120200000.0
615,0.00064826576,6555.0,0.0,3001120200000.0
616,0.021437671,7524.0,8191.0,3001120200000.0
617,0.021623064,8191.0,7909.0,3001120200000.0
618,6.60908e-05,1365.0,8191.0,3001120200000.0
619,0.00017607023,6250.0,0.0,3001120200000.0
620,0.008033617,8191.0,101.0,3001120200000.0
621,0.0028381252,0.0,7230.0,3001120200000.0
622,0.007138217,2303.0,0.0,3001120200000.0
623,0.024252146,1975.0,8191.0,3001120200000.0
624,0.029055808,6248.0,0.0,3001120200000.0
625,0.028324887,8153.0,8191.0,3001120200000.0
626,0.020882254,1614.0,8174.0,3001120200000.0
627,0.023903053,8191.0,7903.0,3001120200000.0
628,0.017612973,163.0,8191.0,3001120200000.0
629,0.003240686,7563.0,8191.0,3001120200000.0
630,0.007825698,2666.0,0.0,3001120200000.0
631,0.0032560278,8191.0,7240.0,3001120200000.0
632,0.008236897,333.0,8191.0,3001120200000.0
633,0.00020888458,7829.0,0.0,3001120200000.0
634,0.026084756,1981.0,8191.0,3001120200000.0
635,0.00040715418,7786.0,6.0,3001120200000.0
636,0.022408081,7786.0,6.0,3001120200000.0
637,0.00086875446,6621.0,8191.0,3001120200000.0
638,0.0,0.0,0.0,0.0
639,0.0038396388,0.0,4006.0,3001120200000.0
640,0.011625863,8191.0,1223.0,3001120200000.0
641,0.015233623,12.0,0.0,3001120200000.0
642,0.009385363,12.0,0.0,3001120200000.0
643,0.015370589,333.0,8191.0,3001120200000.0
644,0.0,6861.0,4593.0,3001120200000.0
645,0.026102342,8152.0,0.0,3001120200000.0
646,0.026294183,3771.0,0.0,3001120200000.0
647,0.0008496715,0.0,1363.0,3001120200000.0
648,0.00019038563,5671.0,0.0,3001120200000.0
649,0.0,6301.0,7414.0,3001120200000.0
650,0.00018187145,3695.0,0.0,3001120200000.0
651,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,0.0
653,0.009642402,8061.0,8191.0,3001120200000.0
654,8.299502e-05,7213.0,0.0,3001120200000.0
655,0.009314387,0.0,852.0,3001120200000.0
656,0.0027032145,532.0,8191.0,3001120200000.0
657,0.012026482,7692.0,8191.0,3001120200000.0
658,0.019765917,8191.0,7909.0,3001120200000.0
659,0.0,3034.0,3446.0,3001120200000.0
660,0.014796455,8191.0,8173.0,3001120200000.0
661,0.041676797,6767.0,8191.0,3001120200000.0
662,0.018909736,8191.0,7909.0,3001120200000.0
663,0.01508203,8191.0,7909.0,3001120200000.0
664,0.01697855,8191.0,7909.0,3001120200000.0
665,0.068045795,492.0,0.0,3001120200000.0
666,0.0017359265,4049.0,8191.0,3001120200000.0
667,0.00016967136,1306.0,0.0,3001120200000.0
668,0.021514464,8191.0,7909.0,3001120200000.0
669,0.0079928115,0.0,852.0,3001120200000.0
670,0.018252969,12.0,0.0,3001120200000.0
671,0.0007757149,4588.0,8191.0,3001120200000.0
672,0.03689017,7438.0,0.0,3001120200000.0
673,0.025513496,4864.0,0.0,3001120200000.0
674,0.01582857,8191.0,7909.0,3001120200000.0
675,0.0100482125,347.0,8191.0,3001120200000.0
676,0.019726314,8191.0,7909.0,3001120200000.0
677,0.00043797345,4588.0,8191.0,3001120200000.0
678,0.009821063,2095.0,8191.0,3001120200000.0
679,0.011694048,8191.0,101.0,3001120200000.0
680,0.019819971,8191.0,7909.0,3001120200000.0
681,0.0,2088.0,3494.0,3001120200000.0
682,0.008026909,8191.0,297.0,3001120200000.0
683,0.011154811,0.0,5388.0,3001120200000.0
684,2.679661e-05,5686.0,0.0,3001120200000.0
685,0.014921467,0.0,432.0,3001120200000.0
686,0.0,5561.0,4705.0,3001120200000.0
687,0.02335766,8086.0,8191.0,3001120200000.0
688,0.0095290765,12.0,0.0,3001120200000.0
689,0.022531694,5973.0,8191.0,3001120200000.0
690,0.01610051,8191.0,7909.0,3001120200000.0
691,1.3646678e-05,2193.0,8191.0,3001120200000.0
692,0.00061693223,1415.0,0.0,3001120200000.0
693,0.012823779,8061.0,8191.0,3001120200000.0
694,0.019353041,3771.0,0.0,3001120200000.0
695,0.015321796,8191.0,7909.0,3001120200000.0
696,0.06259305,0.0,453.0,3001120200000.0
697,0.0,7389.0,814.0,3001120200000.0
698,0.01786893,5973.0,8191.0,3001120200000.0
699,5.8972513e-05,6555.0,0.0,3001120200000.0
700,0.0079238415,4304.0,0.0,3001120200000.0
701,0.01985699,8191.0,7903.0,3001120200000.0
702,0.013253352,8191.0,4311.0,3001120200000.0
703,0.010948667,0.0,4822.0,3001120200000.0
704,0.019800402,8191.0,7903.0,3001120200000.0
705,0.0046470934,8191.0,1407.0,3001120200000.0
706,0.02241915,8191.0,7903.0,3001120200000.0
707,0.00020870757,8191.0,7230.0,3001120200000.0
708,0.00018353281,2480.0,0.0,3001120200000.0
709,0.0,0.0,0.0,0.0
710,0.01143487,8191.0,7909.0,3001120200000.0
711,0.01658094,137.0,2.0,3001120200000.0
712,0.039632328,6166.0,8191.0,3001120200000.0
713,0.014548447,8191.0,7909.0,3001120200000.0
714,0.0,0.0,0.0,0.0
715,0.0021701755,4049.0,0.0,3001120200000.0
716,0.019810285,8191.0,7909.0,3001120200000.0
717,0.007822335,503.0,0.0,3001120200000.0
718,0.0030835168,0.0,4006.0,3001120200000.0
719,0.00015494676,1306.0,0.0,3001120200000.0
720,0.0,4944.0,2460.0,3001120200000.0
721,0.002717115,7553.0,8191.0,3001120200000.0
722,0.010137489,8191.0,3284.0,3001120200000.0
723,0.003840383,0.0,4006.0,3001120200000.0
724,0.0012386633,1228.0,0.0,3001120200000.0
725,0.014420343,8191.0,7909.0,3001120200000.0
726,0.01539049,8191.0,8173.0,3001120200000.0
727,0.0053300783,2997.0,8191.0,3001120200000.0
728,0.0174296,8191.0,7903.0,3001120200000.0
729,0.011776937,333.0,8191.0,3001120200000.0
730,0.017215973,8191.0,7909.0,3001120200000.0
731,0.0,5608.0,5376.0,3001120200000.0
732,0.0,5434.0,1546.0,3001120200000.0
733,0.0033236328,7563.0,8191.0,3001120200000.0
734,1.8655352e-05,8191.0,4321.0,3001120200000.0
735,0.010877379,5730.0,0.0,3001120200000.0
736,0.022428779,8191.0,7909.0,3001120200000.0
737,0.009295167,8191.0,3284.0,3001120200000.0
738,0.0,3450.0,109.0,3001120200000.0
739,0.048217032,693.0,8191.0,3001120200000.0
740,0.0032592863,0.0,5796.0,3001120200000.0
741,0.0,3563.0,6262.0,3001120200000.0
742,0.015061241,0.0,838.0,3001120200000.0
743,4.23178e-05,1692.0,60.0,3001120200000.0
744,0.0,0.0,0.0,0.0
745,0.008944625,137.0,2.0,3001120200000.0
746,0.0,0.0,0.0,0.0
747,0.0003703849,5263.0,8191.0,3001120200000.0
748,0.018728632,0.0,689.0,3001120200000.0
749,0.02474683,427.0,8191.0,3001120200000.0
750,0.0053369706,0.0,1364.0,3001120200000.0
751,0.0010967057,6248.0,0.0,3001120200000.0
752,8.8708155e-05,7818.0,0.0,3001120200000.0
753,0.009719148,0.0,4151.0,3001120200000.0
754,0.039237406,3695.0,0.0,3001120200000.0
755,0.0,7310.0,4472.0,3001120200000.0
756,0.023358053,1981.0,8191.0,3001120200000.0
757,4.605629e-07,380.0,8191.0,3001120200000.0
758,0.008027654,0.0,7292.0,3001120200000.0
759,0.0049241767,535.0,0.0,3001120200000.0
760,0.00027790872,2870.0,0.0,3001120200000.0
761,0.00217344,0.0,2823.0,3001120200000.0
762,0.017673204,8191.0,7903.0,3001120200000.0
763,0.0,124.0,6513.0,3001120200000.0
764,0.0122739645,12.0,0.0,3001120200000.0
765,0.06675482,492.0,0.0,3001120200000.0
766,0.010764493,7966.0,8191.0,3001120200000.0
767,0.008096437,246.0,8148.0,3001120200000.0
768,0.012038163,7966.0,8191.0,3001120200000.0
769,0.0,4835.0,4598.0,3001120200000.0
770,0.018919792,427.0,8191.0,3001120200000.0
771,0.008844637,8061.0,8191.0,3001120200000.0
772,0.00198048,3393.0,8191.0,3001120200000.0
773,0.0,2149.0,3928.0,3001120200000.0
774,0.020643495,8191.0,7903.0,3001120200000.0
775,0.01994119,5263.0,8191.0,3001120200000.0
776,0.009324755,8061.0,8191.0,3001120200000.0
777,0.013691305,0.0,3637.0,3001120200000.0
778,6.7863104e-05,0.0,7910.0,3001120200000.0
779,0.01490229,8191.0,8173.0,3001120200000.0
780,0.028294638,5271.0,8191.0,3001120200000.0
781,0.0068766302,0.0,7581.0,3001120200000.0
782,0.029467843,0.0,8052.0,3001120200000.0
783,0.0,0.0,0.0,0.0
784,0.016406888,2023.0,10.0,3001120200000.0
785,0.029542392,1147.0,0.0,3001120200000.0
786,0.0,0.0,0.0,0.0
787,0.027430477,8153.0,8191.0,3001120200000.0
788,0.011965031,8191.0,7909.0,3001120200000.0
789,0.019408258,8191.0,7909.0,3001120200000.0
790,4.3155524e-09,0.0,7296.0,3001120200000.0
791,0.0040070903,1035.0,8177.0,3001120200000.0
792,0.0081675,4410.0,8191.0,3001120200000.0
793,0.014602283,0.0,432.0,3001120200000.0
794,0.0025799097,0.0,5750.0,3001120200000.0
795,0.011500029,8191.0,7909.0,3001120200000.0
796,0.020429859,8191.0,7903.0,3001120200000.0
797,0.015083766,8191.0,7909.0,3001120200000.0
798,0.020275429,1981.0,8191.0,3001120200000.0
799,0.027727162,5263.0,8191.0,3001120200000.0
800,0.069288455,492.0,0.0,3001120200000.0
801,0.0019046635,7213.0,0.0,3001120200000.0
802,0.0,3455.0,342.0,3001120200000.0
803,0.0130492775,8191.0,7909.0,3001120200000.0
804,0.022867886,8191.0,7909.0,3001120200000.0
805,0.01106017,8061.0,8191.0,3001120200000.0
806,0.0,0.0,0.0,0.0
807,0.03236825,0.0,8052.0,3001120200000.0
808,0.012236395,8191.0,7909.0,3001120200000.0
809,0.0,0.0,0.0,0.0
810,0.0,0.0,0.0,0.0
811,0.010272782,8061.0,8191.0,3001120200000.0
812,0.0106654875,0.0,6512.0,3001120200000.0
813,0.014986874,8191.0,4905.0,3001120200000.0
814,0.02383558,8152.0,0.0,3001120200000.0
815,0.0,1988.0,2975.0,3001120200000.0
816,0.012361348,8191.0,101.0,3001120200000.0
817,0.0063191685,246.0,8148.0,3001120200000.0
818,0.013511242,8191.0,7909.0,3001120200000.0
819,0.008456382,8191.0,4311.0,3001120200000.0
820,0.023093183,1975.0,8191.0,3001120200000.0
821,0.002205196,246.0,8148.0,3001120200000.0
822,6.368593e-05,3019.0,426.0,3001120200000.0
823,0.00032532163,8191.0,1867.0,3001120200000.0
824,0.0,0.0,0.0,0.0
825,0.010656234,8191.0,8173.0,3001120200000.0
826,0.0,0.0,0.0,0.0
827,0.0086129345,8191.0,6890.0,3001120200000.0
828,1.719266e-06,7577.0,8191.0,3001120200000.0
829,0.043661226,2268.0,8191.0,3001120200000.0
830,0.013955111,8191.0,7909.0,3001120200000.0
831,0.02423222,0.0,689.0,3001120200000.0
832,0.022299986,3342.0,0.0,3001120200000.0
833,0.00958604,0.0,4151.0,3001120200000.0
834,0.010522825,0.0,4151.0,3001120200000.0
835,0.023393454,2886.0,8191.0,3001120200000.0
836,0.0071402867,246.0,8148.0,3001120200000.0
837,0.0577292,492.0,0.0,3001120200000.0
838,0.015647894,8191.0,7909.0,3001120200000.0
839,0.016106965,7966.0,8191.0,3001120200000.0
840,0.012473439,8191.0,7909.0,3001120200000.0
841,0.0263825,479.0,8191.0,3001120200000.0
842,0.0018378176,4688.0,8191.0,3001120200000.0
843,0.00068680715,7829.0,0.0,3001120200000.0
844,0.0028740226,8191.0,5796.0,3001120200000.0
845,0.008485265,8191.0,4311.0,3001120200000.0
846,0.0,0.0,0.0,0.0
847,0.010040809,8191.0,7013.0,3001120200000.0
848,0.0051888493,1035.0,8177.0,3001120200000.0
849,0.033247937,7920.0,8191.0,3001120200000.0
850,0.0085687395,8176.0,5930.0,3001120200000.0
851,0.0,0.0,0.0,0.0
852,0.009617019,12.0,0.0,3001120200000.0
853,0.02915655,0.0,7945.0,3001120200000.0
854,0.016813705,4308.0,0.0,3001120200000.0
855,0.045575645,7438.0,0.0,3001120200000.0
856,0.00033438386,6429.0,0.0,3001120200000.0
857,0.027551088,0.0,8052.0,3001120200000.0
858,0.023782734,1975.0,8191.0,3001120200000.0
859,2.8339937e-06,7663.0,0.0,3001120200000.0
860,0.020532265,4099.0,8191.0,3001120200000.0
861,0.051854294,492.0,0.0,3001120200000.0
862,0.02099022,8191.0,7909.0,3001120200000.0
863,0.024919279,5263.0,8191.0,3001120200000.0
864,0.028476043,0.0,7945.0,3001120200000.0
865,0.0,4323.0,4961.0,3001120200000.0
866,0.031546015,3906.0,8191.0,3001120200000.0
867,0.015631912,0.0,838.0,3001120200000.0
868,0.007487857,3395.0,8191.0,3001120200000.0
869,0.004926012,535.0,0.0,3001120200000.0
870,0.0,0.0,0.0,0.0
871,0.004126942,333.0,8191.0,3001120200000.0
872,0.013825836,333.0,8191.0,3001120200000.0
873,0.047420688,7818.0,0.0,3001120200000.0
874,0.0195477,6154.0,0.0,3001120200000.0
875,0.0069549447,6168.0,8191.0,3001120200000.0
876,5.851335e-05,6985.0,8191.0,3001120200000.0
877,0.0,0.0,0.0,0.0
878,0.013533567,0.0,7023.0,3001120200000.0
879,0.00172787,2485.0,0.0,3001120200000.0
880,0.00095107016,3698.0,0.0,3001120200000.0
881,0.0,0.0,0.0,0.0
882,0.0017637318,3695.0,0.0,3001120200000.0
883,0.0012336232,7960.0,0.0,3001120200000.0
884,0.0092265755,8191.0,7013.0,3001120200000.0
885,0.01957542,380.0,8191.0,3001120200000.0
886,0.0071287067,2303.0,0.0,3001120200000.0
887,0.035779174,693.0,8191.0,3001120200000.0
888,0.0007202786,7786.0,6.0,3001120200000.0
889,0.012777561,8061.0,8191.0,3001120200000.0
890,0.023659753,8191.0,7903.0,3001120200000.0
891,0.0097677605,12.0,0.0,3001120200000.0
892,0.0,0.0,0.0,0.0
893,0.01703606,8061.0,8191.0,3001120200000.0
894,0.02264343,4866.0,0.0,3001120200000.0
895,0.0,0.0,0.0,0.0
896,0.009821302,2279.0,0.0,3001120200000.0
897,0.009079242,246.0,8148.0,3001120200000.0
898,0.014690744,8191.0,7909.0,3001120200000.0
899,0.0,8071.0,3662.0,3001120200000.0
900,0.002590029,0.0,5750.0,3001120200000.0
901,0.03674482,3906.0,8191.0,3001120200000.0
902,0.0030542703,5271.0,0.0,3001120200000.0
903,0.007710357,246.0,8148.0,3001120200000.0
904,0.0,0.0,0.0,0.0
905,0.027872816,4573.0,8191.0,3001120200000.0
906,0.0,1663.0,1917.0,3001120200000.0
907,0.004038726,0.0,7581.0,3001120200000.0
908,0.030239202,8191.0,7903.0,3001120200000.0
909,0.056764513,492.0,0.0,3001120200000.0
910,0.00789978,333.0,8191.0,3001120200000.0
911,0.0021091849,0.0,676.0,3001120200000.0
912,0.030675089,8191.0,7903.0,3001120200000.0
913,0.021195529,6199.0,0.0,3001120200000.0
914,0.009853321,12.0,0.0,3001120200000.0
915,0.011990682,8191.0,101.0,3001120200000.0
916,0.040570263,693.0,8191.0,3001120200000.0
917,2.9035284e-05,6250.0,0.0,3001120200000.0
918,0.0,0.0,0.0,0.0
919,0.0002976032,4464.0,12.0,3001120200000.0
920,0.01824198,6270.0,8191.0,3001120200000.0
921,0.0,1596.0,4758.0,3001120200000.0
922,0.023985317,8152.0,0.0,3001120200000.0
923,0.0,5442.0,2272.0,3001120200000.0
924,0.0,831.0,4690.0,3001120200000.0
925,0.036547597,6166.0,8191.0,3001120200000.0
926,0.020056566,0.0,7945.0,3001120200000.0
927,0.002382703,2391.0,8191.0,3001120200000.0
928,0.012230384,8191.0,7909.0,3001120200000.0
929,0.020649385,8191.0,7909.0,3001120200000.0
930,0.047632366,7438.0,0.0,3001120200000.0
931,0.013299259,12.0,0.0,3001120200000.0
932,0.0026440315,8191.0,5796.0,3001120200000.0
933,0.0008644697,1306.0,0.0,3001120200000.0
934,0.00022303159,5263.0,8191.0,3001120200000.0
935,0.013594484,0.0,852.0,3001120200000.0
936,0.06828394,492.0,0.0,3001120200000.0
937,0.0159413,8191.0,7909.0,3001120200000.0
938,0.016554886,8191.0,7909.0,3001120200000.0
939,0.018129928,8191.0,7909.0,3001120200000.0
940,0.039579246,2268.0,8191.0,3001120200000.0
941,0.015712898,8191.0,7909.0,3001120200000.0
942,0.008323897,0.0,1273.0,3001120200000.0
943,0.02022515,5973.0,8191.0,3001120200000.0
944,0.04015766,6166.0,8191.0,3001120200000.0
945,0.0111750215,8191.0,7013.0,3001120200000.0
946,0.0004480761,6627.0,8191.0,3001120200000.0
947,0.0,0.0,0.0,0.0
948,0.037853085,1147.0,0.0,3001120200000.0
949,0.017641215,8191.0,8173.0,3001120200000.0
950,0.01256424,0.0,852.0,3001120200000.0
951,0.012717951,345.0,8191.0,3001120200000.0
952,0.010770175,2666.0,0.0,3001120200000.0
953,0.023407543,2886.0,8191.0,3001120200000.0
954,0.0001222085,7049.0,0.0,3001120200000.0
955,0.0015558269,2751.0,8191.0,3001120200000.0
956,0.0,2907.0,212.0,3001120200000.0
957,0.018525943,8191.0,7909.0,3001120200000.0
958,0.009963929,8191.0,117.0,3001120200000.0
959,0.037948564,88.0,8081.0,3001120200000.0
960,0.04083649,693.0,8191.0,3001120200000.0
961,0.01654304,8191.0,8173.0,3001120200000.0
962,0.0026237601,7553.0,8191.0,3001120200000.0
963,0.0,757.0,8165.0,3001120200000.0
964,0.0080085015,8191.0,4311.0,3001120200000.0
965,0.06565861,0.0,453.0,3001120200000.0
966,0.015915122,12.0,0.0,3001120200000.0
967,0.019176831,8191.0,7909.0,3001120200000.0
968,0.013517984,8061.0,8191.0,3001120200000.0
969,0.016672328,8191.0,7595.0,3001120200000.0
970,0.015844274,8191.0,3598.0,3001120200000.0
971,0.0142431175,8191.0,4311.0,3001120200000.0
972,0.0,1868.0,7174.0,3001120200000.0
973,0.003081661,0.0,180.0,3001120200000.0
974,0.027409062,4866.0,0.0,3001120200000.0
975,0.00017938424,3695.0,0.0,3001120200000.0
976,0.006408302,7719.0,0.0,3001120200000.0
977,0.03268639,0.0,8052.0,3001120200000.0
978,0.019794434,8191.0,7903.0,3001120200000.0
979,0.0050028414,0.0,907.0,3001120200000.0
980,0.010389788,3472.0,0.0,3001120200000.0
981,0.01809767,8191.0,7909.0,3001120200000.0
982,0.0,291.0,2631.0,3001120200000.0
983,0.02463391,7524.0,8191.0,3001120200000.0
984,0.021359183,8191.0,7909.0,3001120200000.0
985,0.010588552,333.0,8191.0,3001120200000.0
986,0.0,0.0,0.0,0.0
987,0.021579335,4099.0,8191.0,3001120200000.0
988,0.016049415,8191.0,7909.0,3001120200000.0
989,0.007971933,8191.0,3738.0,3001120200000.0
990,0.0,0.0,0.0,0.0
991,0.0012760676,3037.0,0.0,3001120200000.0
992,0.012418866,0.0,3637.0,3001120200000.0
993,0.00073017,4864.0,0.0,3001120200000.0
994,0.01817755,7307.0,8191.0,3001120200000.0
995,0.00017444578,650.0,0.0,3001120200000.0
996,0.034187805,3906.0,8191.0,3001120200000.0
997,0.026329778,8191.0,7903.0,3001120200000.0
998,1.0738197e-05,6154.0,0.0,3001120200000.0
999,0.005818064,0.0,5750.0,3001120200000.0
